"id","city","company_name","title","url","contract_type","company_sector","user_experience","keyword","created_date","provider"
"1c553b1b0b0954264b0c1b8a53fc615b","Bordeaux","ECRITEL","ingenieur-systeme-windows_bordeaux","https://www.welcometothejungle.co/companies/ecritel/jobs/ingenieur-systeme-windows_bordeaux","Full-Time","SaaS / Cloud Services IT / Digital","2 years","devops","2019-09-18 10:49:48.493","wttj"
"0b560f284729902bfb2d84941eb3f0e0","Bordeaux","ECRITEL","ingenieur-systeme-linux_bordeaux","https://www.welcometothejungle.co/companies/ecritel/jobs/ingenieur-systeme-linux_bordeaux","Full-Time","SaaS / Cloud Services IT / Digital","2 years","devops","2019-09-18 10:48:11.166","wttj"
"f0afcb6de30e23bdbf16061d82f4cda2","Bordeaux","UMANTIC groupe QUODAGIS","h-f-developpeur-android_bordeaux","https://www.welcometothejungle.co/companies/umantic-groupe-quodagis/jobs/h-f-developpeur-android_bordeaux","Full-Time","Electronics / Telecommunications IT / Digital","2 years","devops","2019-10-24 22:42:31.286","wttj"
"8d6e1e5fce09b479c699b483548e9d37","Bordeaux","Zenika","developpeur-java-bordeaux-f-h_bordeaux","https://www.welcometothejungle.co/companies/zenika/jobs/developpeur-java-bordeaux-f-h_bordeaux","Full-Time","IT / Digital","2 years","devops","2019-09-30 18:37:02.222","wttj"
"74dbdee9e86167275bba44e4c179580a","Bordeaux","Zenika","developpeur-java-bordeaux-f-h_bordeaux","https://www.welcometothejungle.co/companies/zenika/jobs/developpeur-java-bordeaux-f-h_bordeaux","Full-Time","IT / Digital","2 years","devops","2019-09-30 18:37:02.222","wttj"
"6c2de83b291dd468e4b5d2be8569700a","Bordeaux","Sopra Steria","ingenieur-etudes-et-developpement-angular-6-7-h-f_bordeaux_SS_Xyoo6ed","https://www.welcometothejungle.co/companies/sopra-steria/jobs/ingenieur-etudes-et-developpement-angular-6-7-h-f_bordeaux_SS_Xyoo6ed","Full-Time","Organization / Management","0.5 years","devops","2019-09-09 18:41:28.78","wttj"
"4ac66d07c1ba5f1b6124dfad517a42c4","Bordeaux","Zenika","developpeur-net-bordeaux_bordeaux","https://www.welcometothejungle.co/companies/zenika/jobs/developpeur-net-bordeaux_bordeaux","Full-Time","IT / Digital","2 years","devops","2019-09-30 18:37:06.442","wttj"
"fda8caaf67d941ef14316c4adb1f8bc4","Bordeaux","Zenika","developpeur-net-bordeaux_bordeaux","https://www.welcometothejungle.co/companies/zenika/jobs/developpeur-net-bordeaux_bordeaux","Full-Time","IT / Digital","2 years","devops","2019-09-30 18:37:06.442","wttj"
"7f3d73a3ba93aebcc9a168c049a61a04","Bordeaux","Zenika","developpeur-fullstack-bordeaux_bordeaux","https://www.welcometothejungle.co/companies/zenika/jobs/developpeur-fullstack-bordeaux_bordeaux","Full-Time","IT / Digital","2 years","devops","2019-10-15 19:28:01.954","wttj"
"e206b78a6dfa5314747791eb28d6299e","Bordeaux","Zenika","developpeur-fullstack-bordeaux_bordeaux","https://www.welcometothejungle.co/companies/zenika/jobs/developpeur-fullstack-bordeaux_bordeaux","Full-Time","IT / Digital","2 years","devops","2019-10-15 19:28:01.954","wttj"
"397ba42b83a9ba8c4f1f128b4ab5ee87","Bordeaux","orange","Stage - Gestion de projet autour du Big Data F/H ","https://orange.jobs/jobs/offer.do?joid=86980&lang=EN","stage",NULL,NULL,"big data","2019-11-01 11:22:07","wizbii"
"9825963a08e91c470a2b838981182e2d","Bordeaux","orange","Développeur/intégrateur BiG Data H/F ","https://orange.jobs/jobs/offer.do?joid=65523&lang=EN","cdi",NULL,NULL,"big data","2019-02-15 16:14:16","wizbii"
"28bbcc829aa772b8d2696f766c93656e","Bordeaux","veolia-environnement","Architecte Big Data (H/F)","https://veolia.taleo.net/careersection/extexp/jobdetail.ftl?job=96703&lang=en",NULL,NULL,NULL,"big data","2018-12-19 05:50:32","wizbii"
"2e50a966d0e29d095044c423cf1f9cd1","Bordeaux","akka-technologies","Data Engineer H/F ","https://akka-cand.talent-soft.com/offre-de-emploi/emploi-data-engineer-h-f_8113.aspx","cdi",NULL,NULL,"data engineer","2019-05-02 06:57:51","wizbii"
